"","gene_origin","gene_destination","effect","pvalue","anti.pvalue","p.adj","anti.p.adj"
"776","H3F3A","PFN1","1",0.424283358147021,7.8343650931789e-11,0.69693043636153,3.50011781662904e-09
"777","H3F3A","CFL1","1",0.564858771303979,0.0574328447658587,0.799104978193723,0.220585200076346
"778","H3F3A","SUB1","1",0.45485882155825,0.22218361740637,0.718970395366266,0.498150427808525
"779","H3F3A","CCT3","1",0.498077555291085,0.817910588380621,0.753455625657331,0.930685995744315
"780","NCL","EEF1A1","1",4.7397898767808e-11,0.870631483108646,2.18173964328183e-09,0.955139140892414
"781","NCL","FTL","1",9.95634240100301e-11,0.740811309852313,4.35213931140247e-09,0.895576903832602
"782","NCL","NPM1","1",0.00040068976705956,0.603067804524774,0.00452526212760945,0.824720034486934
"783","NCL","FTH1","1",4.62191639765196e-21,0.902717484806809,5.10595709675151e-19,0.966098492737805
"784","NCL","YBX1","1",6.31076027724218e-05,0.877823867055623,0.000975678866272862,0.956881560141723
"785","NCL","HBG2","1",6.30586977635029e-09,0.00143298938066694,2.17695822506275e-07,0.0131369602148412
"786","NCL","RACK1","1",0.000209763490070657,0.694622653290639,0.00265525617847773,0.874392351323559
"787","NCL","PTMA","1",0.0130909420363816,0.291052052610223,0.0750382677481648,0.573087113276313
"788","NCL","HSP90AB1","1",0.000502885738955955,0.571267844024521,0.00548569793518202,0.803105835329244
"789","NCL","RANBP1","1",0.367855236170636,0.227203589044899,0.650302128301654,0.505875687643146
"790","NCL","GAPDH","1",0.800859403081975,0.859950362457963,0.923574294232996,0.949416886290653
"791","NCL","GP1BB","1",0.0350966032210167,0.0937180918910333,0.156547964754207,0.304020889658259
"792","NCL","UQCRH","1",8.03800316966257e-05,0.78875420800868,0.00119119285997243,0.919133637212126
"793","NCL","H3F3A","1",0.962650283096144,0.210187277454997,0.989521759447161,0.483769512621941
"794","NCL","UBA52","1",0.042738767816427,0.00263133592574535,0.179958941963001,0.0215399541500651
"795","NCL","NACA","1",0.0584158524051076,0.290299584265766,0.222669209042305,0.572496031807462
"796","NCL","HSPD1","1",0.00683921925013181,1.64374083197533e-05,0.0459172333301667,0.000294612663571743
"797","NCL","HIST1H1C","1",0.696520569520413,0.000655835289382278,0.874392351323559,0.00688230607648829
"798","NCL","EEF1G","1",0.0018002028432972,4.3838738554395e-15,0.0157155639021175,3.20920693321089e-13
"799","NCL","EEF1B2","1",2.77598802157901e-09,0.156295926703299,1.00398233447107e-07,0.407751846564726
"800","NCL","EEF2","1",1.57668080167722e-06,0.172197996571447,3.67046457892367e-05,0.429505347770161
"801","NCL","APOE","1",2.94487364193322e-18,0.798401081143346,2.59319597802699e-16,0.923137006475161
"802","NCL","FAU","1",0.000128706242447426,0.419590681857358,0.00176130434484361,0.694857722258192
"803","NCL","PRDX1","1",0.384351848454817,0.301967616170844,0.666092935314166,0.584875752583376
"804","NCL","VIM","1",0.10382884486933,0.379359801114781,0.321802865109136,0.662051214781143
"805","NCL","SET","1",0.788438536908102,0.974912336099362,0.91896269907033,0.991723983616227
"806","NCL","RAN","1",0.161602931528845,0.722867607102679,0.415355081205272,0.886585300919637
"807","NCL","HNRNPA2B1","1",0.252372815532497,0.0113746767375106,0.533548095746505,0.0676910243458516
"808","NCL","CHCHD2","1",0.0326507765840106,0.075799352270522,0.148715231277698,0.265603728025197
"809","NCL","OAZ1","1",8.845935035605e-05,0.651097289845895,0.00129201685760423,0.851682913477644
"810","NCL","ENO1","1",0.0673679850302729,0.0325829961253427,0.244666991658062,0.148660814464014
"811","NCL","BTF3","1",0.927663131895852,0.222991206176581,0.974602250789086,0.498856615879567
"812","NCL","HSPA8","1",0.0031967548316132,4.21083686883407e-10,0.0250949384455837,1.72871924425918e-08
"813","NCL","ACTG1","1",0.308577471357621,0.921979375294916,0.590339016363005,0.972441671884689
"814","NCL","HNRNPA1","1",3.03845890336434e-07,9.41305725646445e-08,8.13289704706684e-06,2.76298241015836e-06
"815","NCL","EIF1","1",0.0278234395933223,0.53609537809286,0.132696404214306,0.782632272295102
"816","NCL","HINT1","1",0.00108392051072758,0.359541976655481,0.010453811147906,0.641390795701322
"817","NCL","HMGA1","1",0.0205895819025639,0.81333535063691,0.106560732231668,0.92996341559463
"818","NCL","ANP32B","1",0.0291385135138513,5.51962862145372e-05,0.13747464235485,0.000868841023418467
"819","NCL","HSPE1","1",0.84910534373003,0.00020485615702143,0.945026936469827,0.00259855116923217
"820","NCL","ATP5MC3","1",0.950951165722352,0.980120800591443,0.984659046170588,0.993380765419983
"821","NCL","SERBP1","1",0.388025869542379,0.00303759228783057,0.669975897510513,0.0241892670260269
"822","NCL","H3F3B","1",0.00604786072299958,0.099041096937944,0.0415687802635129,0.313867354215409
"823","NCL","HNRNPU","1",0.91870488506642,0.260156527024989,0.970622653740839,0.541685920552146
"824","NCL","PA2G4","1",0.156009331950051,0.889905457930808,0.407365495241665,0.961284879495087
"825","NCL","NDUFS5","1",0.321794345769695,0.311651422393938,0.60276862250823,0.592488749206998
"826","NCL","APOC1","1",0.502675486627799,0.125451043579846,0.757629378629182,0.35519130512169
"827","NCL","EIF4A1","1",0.0553240793323482,0.859332359352645,0.214791761037283,0.949155320019392
"828","NCL","COX4I1","1",0.122485730005561,0.000748086566948195,0.350434759236534,0.00774339690081301
"829","NCL","HMGN1","1",0.676561527650352,0.659358818478871,0.864961278943771,0.855846005325507
"830","NCL","CLIC1","1",0.113235196333481,0.630684090029725,0.337428667445921,0.840912120039633
"831","NCL","CCT5","1",7.70463859244915e-05,2.935716579914e-05,0.00116741606203793,0.000501050953358356
"832","NCL","HSP90B1","1",0.0514043902086158,0.314805997118811,0.204942962537762,0.59621124098623
"833","NCL","ATP5F1B","1",4.75074299013524e-06,3.65700393749402e-06,9.75186297569652e-05,7.7152624736853e-05
"834","NCL","TOMM20","1",0.00993985392035662,0.00914695763427462,0.0611900227153869,0.0574141679605915
"835","NCL","CCT3","1",0.341346560916475,0.0286908023278244,0.624121534446606,0.136001585091296
"836","NCL","HNRNPC","1",0.212748013179546,0.620981401842072,0.486239203573284,0.835677297362664
"837","NCL","PRAME","1",0.465436744658776,0.42375432045176,0.726262428058614,0.696437990550418
"838","NCL","SFPQ","1",0.00179748908065931,0.0209785020069663,0.0157144513008431,0.108021506944345
"839","NCL","HSPA5","1",0.0391225279952951,0.00102011453225147,0.169308034258841,0.00998084855196781
"840","NCL","PTGES3","1",0.708701785864486,0.314596270687035,0.878969596022171,0.59621124098623
"841","NCL","NASP","1",0.779658646033349,0.175872114085277,0.915649442543766,0.434389823244774
"842","NCL","ATP5PF","1",0.819343391423413,0.852624306127014,0.93076500293516,0.946024139514992
"843","NCL","LDHA","1",0.460212834292921,0.548434984416709,0.72254604164439,0.788584613419733
"844","NCL","CALR","1",0.83900427575355,0.0215758915718978,0.940658994730275,0.110256616644955
"845","NCL","GPX4","1",0.00333763976588967,0.728992483541529,0.0258008895897527,0.889250819112292
"846","UBA52","NACA","1",0.200623088623507,1.15375644925633e-06,0.472372514461796,2.79291800226352e-05
"847","UBA52","FAU","1",0.00806068829302846,0.194700706477293,0.052047547362849,0.464104155573178
"848","UBA52","OAZ1","1",0.403809271740079,0.106981641134281,0.682327681740371,0.326151756915149
"849","UBA52","BTF3","1",0.0332258519383006,2.57742077157969e-06,0.150769437174843,5.59632557819784e-05
"850","UBA52","ANP32B","1",0.7994975715241,0.0494138098302286,0.923526092125557,0.199154592103104
"851","UBA52","UBE2L3","1",5.74978783880227e-05,0.102945397436797,0.000902731548024874,0.320931880362227
"852","UBA52","LDHB","1",0.201079424054151,0.141708375140143,0.472623714388576,0.382505591893164
"853","UBA52","ATP5F1E","1",0.106149889586707,0.00187962594049794,0.324543920732437,0.0163151531635221
"854","UBA52","COX4I1","1",0.0337712342924984,0.00591130872715665,0.152221082760549,0.040861333135613
"855","UBA52","HMGN1","1",0.0865993143181817,0.00592534447854457,0.289904922202354,0.0409118102859509
"856","UBA52","LDHA","1",0.434418843842171,0.50883866937634,0.703311722671205,0.760749826693601
"857","NACA","H3F3A","1",5.47024139102033e-11,0.246509817475958,2.49903659337139e-09,0.52708480862457
"858","NACA","FAU","1",2.61261535441984e-12,0.470132111619884,1.34527549944533e-10,0.729076750944975
"859","NACA","OAZ1","1",4.27650034728335e-08,0.415512963830684,1.31898558934486e-06,0.691736362132674
"860","NACA","MIF","1",0.0376419971756311,0.79661502516726,0.164778656224161,0.921949122460242
"861","NACA","HNRNPA1","1",0.0682237043601264,0.471494856680757,0.246889355385424,0.730444352165292
"862","NACA","ANP32B","1",0.0839536739717453,0.420299015816633,0.284655425810449,0.694991074471823
"863","NACA","UBE2L3","1",0.00173597897020527,0.411340015681138,0.0152645560390264,0.686842107779193
"864","NACA","LDHB","1",0.621901616305317,0.588293039866767,0.836047550136128,0.817081335147123
"865","NACA","SLC25A3","1",0.667511336456465,0.278197607169283,0.860006556563787,0.562124801966049
"866","NACA","ATP5F1E","1",7.73731685703826e-05,0.40456400816219,0.00116945117471056,0.68265349012294
"867","NACA","TOMM20","1",0.248213663363249,3.43238990603683e-05,0.529174111787755,0.000569814236860102
"868","NACA","LDHA","1",0.0108518028222188,0.878353701902709,0.0654772134536262,0.957115690954243
"869","HSPD1","EEF1A1","1",1.70646929572031e-25,0.864161471012974,2.65859165148632e-23,0.951203822078774
"870","HSPD1","FTL","1",0.0451316951934905,0.86264921641831,0.186671327430666,0.95032785789248
"871","HSPD1","NPM1","1",0.722762162558667,0.446821620737985,0.886585300919637,0.714068429143608
"872","HSPD1","FTH1","1",5.87412210094671e-14,0.841900474085068,3.87947455275568e-12,0.941540084767324
"873","HSPD1","YBX1","1",0.00226026372576726,0.869782260138874,0.019047659358893,0.9549687409837
"874","HSPD1","HBG2","1",4.62814609141924e-07,0.671888986456585,1.21734266889452e-05,0.862903716277788
"875","HSPD1","RACK1","1",8.91517976241902e-14,0.211124674547052,5.64256585796437e-12,0.484709178466406
"876","HSPD1","PTMA","1",3.51295833235375e-07,0.227219668264087,9.28031949016581e-06,0.505875687643146
"877","HSPD1","HSP90AB1","1",0.35523678677381,0.0260265250807959,0.63745338625561,0.126509733112733
"878","HSPD1","RANBP1","1",0.0123017448252264,0.0486483886542471,0.0714583188891738,0.197453312934673
"879","HSPD1","GSTP1","1",0.0215946935368797,0.89875548182723,0.110259964647127,0.96481242183432
"880","HSPD1","ACTB","1",0.00262905296115547,0.0343992645828939,0.0215399541500651,0.154364794391184
"881","HSPD1","GP1BB","1",0.0989306859371074,0.200389037095752,0.31384565396019,0.472333367524068
"882","HSPD1","H3F3A","1",0.0266155281107542,0.0359953839430372,0.128550038792482,0.159292026830221
"883","HSPD1","UBA52","1",4.90031621299001e-10,0.0585861753542083,1.99827659799512e-08,0.223178433512332
"884","HSPD1","HSP90AA1","1",0.1332761418713,0.0271841407279904,0.368251859031386,0.130158265613294
"885","HSPD1","EEF1B2","1",8.36832716363774e-13,0.504686059655912,4.49964211028875e-11,0.758490757201953
"886","HSPD1","APOE","1",0.0110699907191044,0.243433761047803,0.0663980884593075,0.524672240178106
"887","HSPD1","FAU","1",9.98966370334239e-14,0.456789389317558,6.13102996580892e-12,0.719972504971413
"888","HSPD1","RAN","1",0.30467351811079,0.149039156762853,0.587681363822591,0.395614642416381
"889","HSPD1","HNRNPA2B1","1",0.167036749461682,0.289753253771078,0.424473145014296,0.571604146075672
"890","HSPD1","PPIA","1",0.704305688611423,0.892766834971469,0.87762659682142,0.961284879495087
"891","HSPD1","OAZ1","1",0.631633154881555,0.432233712097874,0.841140575047626,0.701872687045585
"892","HSPD1","ENO1","1",0.115229271188039,0.000557049685169382,0.339570617836312,0.00601178310317791
"893","HSPD1","HSPA8","1",0.30262881114095,0.405781562339281,0.585409951127797,0.683350546777569
"894","HSPD1","HINT1","1",0.392935497805338,0.259532845052629,0.67358292097512,0.540782430226261
"895","HSPD1","HSPE1","1",1.55530722013767e-34,1.63335220659527e-16,3.15001555651884e-32,1.32323306763638e-14
"896","HSPD1","ATP5MC3","1",0.0135283800795073,0.805158899751099,0.0771092282955782,0.926266861253749
"897","HSPD1","SERBP1","1",0.421776510007837,0.0831213629565825,0.695016817511555,0.282780179912763
"898","HSPD1","PABPC1","1",5.91802718989991e-10,0.463001580739193,2.35019171279947e-08,0.725050929013231
"899","HSPD1","HNRNPU","1",0.954126565784231,0.000612322035461606,0.986098488468275,0.00648165276561798
"900","HSPD1","PA2G4","1",0.692176697216934,0.371464499752858,0.873980895036926,0.654478625165364
"901","HSPD1","APOC1","1",0.0309771157517085,0.306807779231498,0.143458045203796,0.589365813028954
"902","HSPD1","EIF4A1","1",0.334011376610616,0.158289752427935,0.616848622348205,0.411539809906776
"903","HSPD1","PFN1","1",0.818415042091115,1.79575198625422e-05,0.930685995744315,0.000318104637565033
"904","HSPD1","LDHB","1",0.0627323684566267,0.100813875246236,0.233054084608683,0.317545415239052
"905","HSPD1","SLC25A3","1",0.718483893174355,0.152649776250056,0.884399287034662,0.402288152213413
"906","HSPD1","EIF5A","1",0.337246078166194,0.00010019785516428,0.620941566950848,0.00141911927267638
"907","HSPD1","CLIC1","1",6.41466538557912e-06,0.861409721490442,0.000126956048478107,0.950240644113276
"908","HSPD1","STMN1","1",0.352678318497388,0.873604014612382,0.635458400835058,0.955608889117519
"909","HSPD1","CCT5","1",0.401375802700441,0.00058560454203571,0.68113846377312,0.00624233894282276
"910","HSPD1","UBE2S","1",0.944138535192169,0.861586071926674,0.981283910336575,0.950262656203752
"911","HSPD1","ATP5F1B","1",0.155598074476388,0.00308391899610208,0.406920052346583,0.0244939762357075
"912","HSPD1","SUB1","1",0.630397318869081,0.39858548435183,0.840912120039633,0.679236451456883
"913","HSPD1","CCT3","1",0.816097248782047,0.021626397181075,0.930685995744315,0.110329126173142
"914","HSPD1","HNRNPC","1",0.131458087542734,0.0350685788282818,0.365377510502751,0.156547964754207
"915","HSPD1","PRAME","1",0.371510332158549,0.987286333234604,0.654478625165364,0.995147936418953
"916","HSPD1","NME1","1",0.104162576702456,0.0486914276432525,0.322082349131869,0.197496071001604
"917","HSPD1","ATP5F1D","1",0.0530032945371871,0.256255061896732,0.209315001294456,0.538383733085942
"918","HSPD1","HSPA5","1",4.34015322465611e-06,0.576941436991644,8.96913272538284e-05,0.808365358540646
"919","HSPD1","NASP","1",0.12158055839691,0.00574060493566232,0.348948263022969,0.0398838210752377
"920","HSPD1","LDHA","1",0.294749132256461,0.0876347000322186,0.576592314098602,0.292565075492176
"921","HSPD1","CCT8","1",0.70763962486307,0.085055521227674,0.878156291997449,0.287507344046265
"922","HSP90AA1","EEF1A1","1",0.212356905902346,0.733695738492746,0.486123593020743,0.891833230661729
"923","HSP90AA1","FTL","1",0.0305576592779177,0.174495129822857,0.14183983023119,0.433278467022346
"924","HSP90AA1","NPM1","1",0.524555841213737,0.243700229546333,0.774532513053381,0.524892802099793
"925","HSP90AA1","YBX1","1",0.168488188344705,0.707056603496498,0.426118095341091,0.878156291997449
"926","HSP90AA1","HBG2","1",0.996914016875817,0.538388124807629,0.998538681233875,0.784283444337365
"927","HSP90AA1","RACK1","1",0.215990266611132,0.246872979021668,0.489868182131109,0.527240850803393
"928","HSP90AA1","PTMA","1",0.552515791273338,0.027179787071641,0.790878118425269,0.130158265613294
"929","HSP90AA1","TPT1","1",0.0349126573225291,0.248827545853123,0.156147745707725,0.530111645777843
"930","HSP90AA1","HSP90AB1","1",0.108379057768724,8.65241132570703e-12,0.328351867380192,4.23968154959644e-10
"931","HSP90AA1","HBZ","1",0.20808250860005,0.0790682392695302,0.48182519902969,0.273742020866834
"932","HSP90AA1","GAPDH","1",0.838825750480697,0.0739855615333631,0.940658994730275,0.261814951588069
"933","HSP90AA1","GSTP1","1",0.00835566312568437,0.379461843368208,0.0532846123342303,0.662051214781143
"934","HSP90AA1","GP1BB","1",0.819397959298909,1.68273974888152e-05,0.93076500293516,0.000300715491594239
"935","HSP90AA1","UBA52","1",0.640457328108758,0.358182613504554,0.845330412211532,0.640234742689127
"936","HSP90AA1","HIST1H1C","1",0.00997194455100203,0.334109416745876,0.0613254403764052,0.616848622348205
"937","HSP90AA1","EEF1G","1",0.966598333014111,0.00245945111028912,0.99040898431817,0.0204427153845645
"938","HSP90AA1","EEF1B2","1",0.735057897609324,0.103937776247389,0.892350007167683,0.321802865109136
"939","HSP90AA1","FAU","1",0.13792327251698,0.718447837033837,0.376300765071024,0.884399287034662
"940","HSP90AA1","PRDX1","1",0.171704839052227,0.211162803719647,0.42897968835581,0.484709178466406
"941","HSP90AA1","VIM","1",0.2127985628434,0.763300412278482,0.486239203573284,0.908484408906948
"942","HSP90AA1","SET","1",0.339449974341915,0.428779082014422,0.62367645724266,0.700496620851291
"943","HSP90AA1","RAN","1",0.876273225741428,0.692676671259103,0.956468164038458,0.874053774514597
"944","HSP90AA1","CHCHD2","1",0.840057017438601,0.543610925686172,0.940699250265679,0.786064341515451
"945","HSP90AA1","PPIA","1",0.480182492055353,0.00273767759313047,0.738069522319333,0.0222977601284997
"946","HSP90AA1","OAZ1","1",0.13144290461906,0.90642198680867,0.365377510502751,0.967062333950742
"947","HSP90AA1","BTF3","1",0.794487986578059,0.354527327962223,0.921441548629958,0.63745338625561
"948","HSP90AA1","HSPA8","1",0.0593697422190939,2.65153270912992e-19,0.224614292480208,2.68511879011223e-17
"949","HSP90AA1","ACTG1","1",0.700295155951662,0.0581146463676293,0.876464871937575,0.221891391929714
"950","HSP90AA1","MIF","1",0.131514255343897,0.916363038804724,0.365377510502751,0.970121719812467
"951","HSP90AA1","TMSB4X","1",0.333878810361,0.301852400009287,0.616797705002564,0.584875752583376
"952","HSP90AA1","EIF1","1",0.106442637900945,0.000330295470267951,0.32499772255585,0.00386807011174168
"953","HSP90AA1","HMGA1","1",0.220712149822117,0.240978432838387,0.495819243814577,0.521991072344398
"954","HSP90AA1","ANP32B","1",0.53834198900653,3.8149488269371e-05,0.784283444337365,0.000626476461418104
"955","HSP90AA1","ATP5MC3","1",0.464324586301813,0.732813439034167,0.725895053203279,0.891656277468702
"956","HSP90AA1","H3F3B","1",0.595491814811485,0.464754704377333,0.820235684133494,0.726112004061887
"957","HSP90AA1","PABPC1","1",0.291279092845964,0.72969403461647,0.573100290467973,0.889749338617233
"958","HSP90AA1","HNRNPU","1",0.416874791469951,0.494310649407933,0.693004441305451,0.750107768681969
"959","HSP90AA1","HBG1","1",0.113837498506054,7.35429160136173e-07,0.33775917200938,1.85413592406116e-05
"960","HSP90AA1","UBE2L3","1",0.407446559298861,0.820785798987658,0.684408856274749,0.931758337033815
"961","HSP90AA1","PA2G4","1",0.502076181264764,0.697475731458703,0.756976396368413,0.87504904900745
"962","HSP90AA1","NDUFS5","1",0.309398760834479,0.335152341814106,0.591038582521044,0.61821057342517
"963","HSP90AA1","APOC1","1",0.685445543874663,0.391054555601203,0.869567565522986,0.672720124528004
"964","HSP90AA1","EIF4A1","1",0.892779883968199,0.0589437137035656,0.961284879495087,0.224259238862157
"965","HSP90AA1","CFL1","1",0.0225189236649551,0.104932142028745,0.113665151752258,0.323346770923733
"966","HSP90AA1","ATP5F1E","1",0.19714512019185,0.895520495767127,0.467363929100929,0.962699059776638
"967","HSP90AA1","COX4I1","1",0.631732434029656,0.499239077549555,0.841140575047626,0.754196080355818
"968","HSP90AA1","EIF5A","1",0.939558185030686,8.24922396312537e-05,0.979539384393694,0.00121361464406658
"969","HSP90AA1","HMGN1","1",0.105252284969806,0.847461970143392,0.323436610740441,0.944283684318953
"970","HSP90AA1","CLIC1","1",0.273779792018029,0.00189633950420306,0.55840416794278,0.0164133316631592
"971","HSP90AA1","STMN1","1",0.465448633123806,0.0476635156574536,0.726262428058614,0.195099210055849
"972","HSP90AA1","CCT5","1",0.386754509906639,1.13330730326375e-05,0.668160478303309,0.000210580280569742
"973","HSP90AA1","HSP90B1","1",0.900667071997084,0.0967668500372175,0.965787754119959,0.309450200434807
"974","HSP90AA1","ATP5F1B","1",0.548129976975945,1.40667341148936e-07,0.788455904381118,3.97532448753923e-06
"975","HSP90AA1","SUB1","1",0.479288414712939,0.168523579441322,0.737254786783752,0.426118095341091
"976","HSP90AA1","CCT3","1",0.0957724227454615,0.000179409468937965,0.30740266275828,0.00231934453886611
"977","HSP90AA1","SFPQ","1",0.0875431802074233,0.0170958521055625,0.292420210522432,0.0921395900535411
"978","HSP90AA1","ATP5F1D","1",0.402743622493377,0.342121679309578,0.681635167206061,0.624121534446606
"979","HSP90AA1","HSPA5","1",0.844927511091601,0.366678804750079,0.942669768158752,0.648977692298712
"980","HSP90AA1","PTGES3","1",0.066724187874026,0.093590426602246,0.243055255109462,0.303768927369256
"981","HSP90AA1","LDHA","1",0.510655127686698,0.904874223193422,0.762344116910167,0.96628534398117
"982","HSP90AA1","GPX4","1",0.96677138269306,0.550529274279691,0.99040898431817,0.789477429908757
"983","HIST1H1C","FTL","1",0.400802961855866,0.788414888388391,0.680815990001745,0.91896269907033
"984","HIST1H1C","HBG2","1",0.71405823438388,0.00109849068912175,0.88205067459837,0.0105441223176994
"985","HIST1H1C","TPT1","1",0.261630384482748,0.000423498930785074,0.542363089770446,0.00474756365950205
"986","HIST1H1C","HBZ","1",0.976248865551626,0.00112088583791636,0.992252945314768,0.0107083370301569
"987","HIST1H1C","GAPDH","1",0.705715429652286,0.874463785044336,0.878133719141366,0.95595646627855
"988","HIST1H1C","GP1BB","1",0.025517828990588,0.000152030391255569,0.124867659655005,0.00203915376880538
"989","HIST1H1C","H3F3A","1",0.215660869664528,0.186597982844998,0.489486531222141,0.451319810550933
"990","HIST1H1C","UBA52","1",0.216224656190813,0.00140899802986014,0.490033946667429,0.0129516974726629
"991","HIST1H1C","NACA","1",0.565693368474846,0.0776435704875861,0.799152036003991,0.270196067744887
"992","HIST1H1C","APOE","1",0.428875482153852,0.624950488774596,0.700496620851291,0.83767076001579
"993","HIST1H1C","VIM","1",0.352501744540367,0.0530521892681801,0.63545561593038,0.209315001294456
"994","HIST1H1C","SET","1",0.781085962716063,0.00172913215746512,0.916114711421885,0.015226386940229
"995","HIST1H1C","CHCHD2","1",0.217697934116613,0.000933963914030394,0.491419938267775,0.00929892675407416
"996","HIST1H1C","PPIA","1",0.520961469652784,0.000989350785373126,0.771177305844211,0.00975859638299856
"997","HIST1H1C","OAZ1","1",0.168221465203261,0.0486127092746019,0.426118095341091,0.197453312934673
"998","HIST1H1C","ACTG1","1",0.791308098993076,1.10317013806243e-09,0.920013013678134,4.26933869991548e-08
"999","HIST1H1C","MIF","1",0.727075948286135,0.451726872252104,0.888442235402672,0.716817047741912
"1000","HIST1H1C","TMSB4X","1",0.210099060835231,0.730530444359746,0.483769512621941,0.890233249083397
"1001","HIST1H1C","EIF1","1",0.30662263680305,0.0349363530381259,0.589365813028954,0.156147745707725
"1002","HIST1H1C","HINT1","1",0.931725047734838,0.0045807085965738,0.976080352777952,0.0332923270727062
"1003","HIST1H1C","HMGA1","1",0.375914971215818,0.00595841605351478,0.659942029791191,0.0410934573679408
"1004","HIST1H1C","ANP32B","1",0.00737939524202045,0.0192614397956592,0.0484956787977986,0.100977142535311
"1005","HIST1H1C","SERBP1","1",0.425613830034798,9.93156533765882e-14,0.697983706151534,6.13102996580892e-12
"1006","HIST1H1C","H3F3B","1",0.0431222388402902,0.0259738364391849,0.180946632039781,0.126354707929934
"1007","HIST1H1C","HBG1","1",0.67588631048533,0.512871719365621,0.864961278943771,0.763963855568893
"1008","HIST1H1C","PA2G4","1",0.424660855173233,0.00652374560039245,0.696985239338889,0.0442391498526613
"1009","HIST1H1C","APOC1","1",0.00063895381287612,0.0392709364119669,0.00674007528999185,0.169587924405907
"1010","HIST1H1C","LDHB","1",0.542901439987683,0.0762945838709648,0.786064341515451,0.266877312377652
"1011","HIST1H1C","CFL1","1",0.155068804800454,0.503747980480511,0.406645687512972,0.75818001719088
"1012","HIST1H1C","ATP5F1E","1",0.445328013277869,0.969557941498076,0.713510932024307,0.990875014886835
"1013","HIST1H1C","COX4I1","1",0.943738645149766,0.000123322940949524,0.981203971240585,0.00170297770274843
"1014","HIST1H1C","HMGN1","1",0.150003909846795,0.559150288678517,0.397134534304631,0.795084754039473
"1015","HIST1H1C","CLIC1","1",0.574623179519114,0.464023705901231,0.806144178886663,0.725891471570182
"1016","HIST1H1C","STMN1","1",0.237471897890363,1.38915086427655e-07,0.517541682718778,3.94414983707679e-06
"1017","HIST1H1C","CCT5","1",0.968644840260019,0.0001628600589841,0.990822567242403,0.00216529041222624
"1018","HIST1H1C","NDUFC2","1",0.657262010462978,0.004408190145376,0.854966201530928,0.0323871382385787
"1019","HIST1H1C","TOMM20","1",0.105398578750614,5.29034593382694e-08,0.32350925058226,1.59921103949913e-06
"1020","HIST1H1C","PRAME","1",0.984128415544349,0.828858228288953,0.99344553133272,0.936300006729169
"1021","HIST1H1C","NME1","1",0.243984655945004,0.540928884063032,0.525116984391662,0.786064341515451
"1022","HIST1H1C","ATP5F1D","1",0.317867475909111,0.000106413791484834,0.598686541730861,0.00148979308078767
"1023","HIST1H1C","HSPA5","1",0.00322010835913381,0.0860792539302552,0.025180667168722,0.289119705295871
"1024","HIST1H1C","PTGES3","1",0.594080011757583,0.527450249991934,0.82005499221556,0.777106624381908
"1025","HIST1H1C","NASP","1",0.408127072883525,0.751867900717104,0.68467858182761,0.901766554432911
"1026","HIST1H1C","LDHA","1",0.541174387549477,0.292646609936329,0.786064341515451,0.574019664323543
"1027","HIST1H1C","CALR","1",0.267453329033134,3.68809449168433e-35,0.548376137867697,8.00316504695499e-33
"1028","HIST1H1C","GPX4","1",0.119097091914078,0.0887650623955074,0.34623633036839,0.294134073828653
"1029","EEF1G","FTL","1",1.03360669150079e-23,0.8462269786673,1.49528434703781e-21,0.943426627960094
"1030","EEF1G","FTH1","1",3.83981534639083e-109,0.427314640226696,3.88845300744512e-106,0.698698534450324
"1031","EEF1G","TPT1","1",5.32721728937734e-94,0.0883800012241394,4.04602153128209e-91,0.293973497300435
"1032","EEF1G","GAPDH","1",0.000910373006260291,0.023880036126699,0.00912776631359328,0.118833005328275
"1033","EEF1G","GSTP1","1",0.00639131955174749,0.286254316008166,0.0436333231420424,0.567468969318494
"1034","EEF1G","ACTB","1",1.57336146345634e-19,0.132262387315178,1.62029563592555e-17,0.366679695925723
"1035","EEF1G","GP1BB","1",8.55393064513806e-19,0.115216375718941,8.12088790622794e-17,0.339570617836312
"1036","EEF1G","H3F3A","1",2.27606627039418e-11,0.699924595669479,1.07204485728024e-09,0.876464871937575
"1037","EEF1G","UBA52","1",5.34614004470344e-15,0.639479257455498,3.82154669548448e-13,0.845324258710425
"1038","EEF1G","NACA","1",0.695867567949798,2.56093050807637e-05,0.874392351323559,0.000444577536202057
"1039","EEF1G","EEF1B2","1",2.69328658179948e-64,0.441011824454372,1.48767357009215e-61,0.709110919912346
"1040","EEF1G","APOE","1",5.1688990720452e-10,0.625317601873763,2.07988283190375e-08,0.837801488199555
"1041","EEF1G","FAU","1",4.81490413233469e-21,0.0811126425466756,5.22417098358314e-19,0.278755891466969
"1042","EEF1G","VIM","1",0.985225203989801,0.47752644389846,0.993729804024241,0.735661935377039
"1043","EEF1G","H2AFZ","1",4.20241440309424e-32,0.0556051282902246,7.97933434787519e-30,0.21546987212462
"1044","EEF1G","CHCHD2","1",2.90570439897162e-27,0.307478249153495,5.04430283661474e-25,0.589730977483871
"1045","EEF1G","PPIA","1",5.49232994544325e-05,0.45099541809945,0.000866789525935407,0.716008079710801
"1046","EEF1G","BTF3","1",0.000147159314938989,4.29362841081873e-05,0.00198257205669467,0.000693832080429113
"1047","EEF1G","MIF","1",0.00483927138835146,0.848745438484228,0.0346329952363056,0.945020576182915
